"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.173746383E2,-1.818268538E0,4.421045303E0,1.727983713E0
1.173796809E2,-1.025615215E0,4.272362709E0,2.173145771E0
1.173847115E2,-4.111719131E-2,4.204482079E0,2.348185539E0
1.173897541E2,9.044260979E-1,4.152751923E0,2.288904667E0
1.173947967E2,1.733824134E0,4.215485573E0,1.979386926E0
1.173998393E2,2.645709515E0,4.435888290E0,1.448078632E0
1.174048819E2,3.532425880E0,4.893047333E0,6.145129204E-1
1.174099245E2,4.092487812E0,5.326108932E0,-3.672885895E-1
1.174149474E2,4.066130161E0,5.520120621E0,-1.319474220E0
1.174199900E2,3.494422913E0,5.449177742E0,-2.009536028E0
1.174250326E2,2.381983757E0,5.180674553E0,-2.323888302E0
1.174300752E2,8.109393120E-1,4.705490112E0,-2.284494400E0
1.174351178E2,-5.933462977E-1,4.016910553E0,-1.836570024E0
1.174401604E2,-1.660204411E0,3.136824608E0,-9.463843107E-1
1.174452679E2,-2.362563848E0,2.204317093E0,2.501107454E-1
1.174503105E2,-2.694768906E0,1.252843857E0,1.482197642E0
1.174553531E2,-2.643226862E0,2.750291824E-1,2.821707010E0
1.174603957E2,-2.374017715E0,-6.528606415E-1,4.286135674E0
1.174654383E2,-1.679248452E0,-1.218128204E0,5.755612850E0
1.174704809E2,-9.278260469E-1,-1.661182404E0,6.897222042E0
1.174754965E2,-1.468896866E-2,-1.748396397E0,7.615000725E0
1.174805391E2,1.012363911E0,-1.552377701E0,7.734153271E0
1.174855817E2,1.964619756E0,-1.190859795E0,7.260463238E0
1.174906243E2,2.809482574E0,-6.422882080E-1,6.348013878E0
1.174956669E2,3.495599270E0,4.077911377E-2,5.004120350E0
1.175007095E2,4.000243187E0,8.178529739E-1,3.389091969E0
1.175057506E2,4.349009037E0,1.516969681E0,1.882169008E0
1.175107932E2,4.437646866E0,2.021351814E0,4.704537392E-1
1.175158358E2,4.242870331E0,2.365107536E0,-8.013219237E-1
1.175208784E2,3.705225468E0,2.450608253E0,-1.770329475E0
1.175259210E2,2.903415680E0,2.278410912E0,-2.287364006E0
1.175309636E2,1.865228057E0,1.815490723E0,-2.300235510E0
1.175360051E2,8.388185501E-1,1.258462906E0,-2.009968758E0
1.175410477E2,1.102968454E-1,7.916259766E-1,-1.594936013E0
1.175460903E2,-4.360592365E-1,3.094329834E-1,-1.063040495E0
1.175511329E2,-8.007047176E-1,-5.191707611E-2,-3.146370649E-1
1.175561755E2,-1.101311684E0,-5.009574890E-1,4.676724672E-1
1.175612181E2,-1.194594502E0,-8.416013718E-1,1.196867704E0
1.175662592E2,-1.161834002E0,-1.155644417E0,1.862720847E0
1.175713018E2,-1.122667909E0,-1.460079193E0,2.346774578E0
1.175763444E2,-1.040817499E0,-1.700099945E0,2.683554649E0
1.175813870E2,-9.735643864E-1,-1.971628189E0,2.847469330E0
1.175864296E2,-9.181644917E-1,-2.241202831E0,2.750244141E0
1.175914722E2,-9.749886394E-1,-2.453801155E0,2.561929464E0
1.175965149E2,-1.110021591E0,-2.693205357E0,2.243834257E0
1.176015575E2,-1.256267190E0,-2.952048779E0,1.747425079E0
1.176066001E2,-1.483255267E0,-3.234955311E0,1.172736526E0
1.176116427E2,-1.719237447E0,-3.520189285E0,5.668160915E-1
1.176166853E2,-1.770112753E0,-3.690417290E0,1.155164242E-1
1.176217279E2,-2.081362247E0,-4.042317390E0,-4.451389313E-1
1.176267956E2,-2.344656229E0,-4.386421680E0,-8.718794584E-1
1.176318382E2,-2.421477318E0,-4.712992191E0,-1.168220758E0
1.176368808E2,-2.330683708E0,-4.821096420E0,-1.511704206E0
1.176419234E2,-2.453465462E0,-5.029095650E0,-2.024577141E0
1.176469660E2,-2.375652790E0,-5.190854549E0,-2.331428289E0
1.176520086E2,-2.147489548E0,-5.239454746E0,-2.413494825E0
1.176570515E2,-1.890817881E0,-5.292310715E0,-2.402679205E0
1.176620941E2,-1.663125992E0,-5.311109066E0,-2.447541475E0
1.176671367E2,-1.404161692E0,-5.269569874E0,-2.435854673E0
1.176721793E2,-1.094462752E0,-5.139181614E0,-2.316912889E0
1.176772219E2,-8.034856319E-1,-5.046888351E0,-2.171914339E0
1.176822645E2,-5.835223794E-1,-5.002264023E0,-2.034223080E0
1.176873014E2,-3.623225093E-1,-4.868953705E0,-1.927480459E0
1.176923440E2,-2.190077901E-1,-4.740344048E0,-1.798969984E0
1.176973866E2,-2.040089965E-1,-4.692954063E0,-1.524203181E0
1.177024292E2,-2.963065505E-1,-4.678926945E0,-1.217118502E0
1.177074718E2,-3.310077190E-1,-4.581118107E0,-8.289232850E-1
1.177125144E2,-3.636106253E-1,-4.440377235E0,-6.150892973E-1
1.177175584E2,-4.930906296E-1,-4.240058899E0,-6.464129686E-1
1.177226010E2,-6.050416231E-1,-4.044868946E0,-7.570784092E-1
1.177276436E2,-5.610178113E-1,-3.763904572E0,-8.295863867E-1
1.177326862E2,-4.736121297E-1,-3.411704540E0,-9.020035267E-1
1.177377288E2,-2.421860695E-1,-3.024171352E0,-1.099320173E0
1.177427714E2,-5.897283554E-4,-2.591787815E0,-1.297165871E0
1.177477950E2,1.745053530E-1,-2.162425518E0,-1.402397513E0
1.177528376E2,3.288644552E-1,-1.712213516E0,-1.336040854E0
1.177578802E2,4.003856182E-1,-1.284319878E0,-1.275047302E0
1.177629228E2,4.083088636E-1,-8.476028442E-1,-1.308009148E0
1.177679654E2,4.916819334E-1,-4.379577637E-1,-1.243541598E0
1.177730080E2,6.625673771E-1,-1.008386612E-1,-1.043467522E0
1.177780481E2,7.612677813E-1,2.236251831E-1,-8.517417908E-1
1.177830907E2,8.766992092E-1,4.708642960E-1,-7.068806887E-1
1.177881333E2,9.775873423E-1,6.984195709E-1,-5.442582369E-1
1.177931759E2,1.057202935E0,8.727798462E-1,-3.687258959E-1
1.177982184E2,1.139332414E0,1.013153076E0,-2.017561197E-1
1.178032610E2,1.278935909E0,1.234410286E0,-8.390486240E-2
1.178083042E2,1.375204444E0,1.502928734E0,-1.727283001E-1
1.178133468E2,1.442110062E0,1.821076393E0,-4.583165646E-1
1.178183894E2,1.548736691E0,2.310890198E0,-8.089962006E-1
1.178234320E2,1.967889428E0,2.869256973E0,-1.069103479E0
1.178284746E2,2.506093502E0,3.457825661E0,-1.342098117E0
1.178335172E2,3.250010490E0,4.143511772E0,-1.613832593E0
1.178385835E2,3.790855408E0,4.782587051E0,-1.915467858E0
1.178436262E2,4.311092377E0,5.329645157E0,-2.256735802E0
1.178486688E2,4.664793491E0,5.660365105E0,-2.453225136E0
1.178537114E2,4.847109795E0,5.731919289E0,-2.380342484E0
1.178587539E2,5.162422657E0,5.690468788E0,-2.050008774E0
1.178637965E2,5.297436237E0,5.531197548E0,-1.710608006E0
1.178688379E2,5.302621841E0,5.285217285E0,-1.480933428E0
1.178738805E2,5.302626133E0,5.007544518E0,-1.293107867E0
1.178789231E2,5.056006432E0,4.650268555E0,-1.184735060E0
1.178839657E2,4.596755981E0,4.321161270E0,-1.220217943E0
1.178890083E2,4.147716522E0,4.070566177E0,-1.330486059E0
1.178940509E2,3.747553587E0,3.989507675E0,-1.389858246E0
1.178990949E2,3.438003063E0,4.163954735E0,-1.430317640E0
1.179041375E2,2.975696802E0,4.512596130E0,-1.552564383E0
1.179091801E2,2.167315245E0,4.846663475E0,-1.821798086E0
1.179142227E2,1.434819698E0,5.535063744E0,-2.274725914E0
1.179192652E2,6.485812664E-1,6.142318726E0,-2.621891022E0
1.179243078E2,-4.868528843E-1,6.374767303E0,-2.844722033E0
1.179293495E2,-2.224686384E0,6.254841805E0,-2.856175184E0
1.179343921E2,-4.472514629E0,5.635075569E0,-2.541784763E0
1.179394347E2,-6.440894604E0,4.743450165E0,-1.560530186E0
1.179444773E2,-7.576595783E0,3.805026054E0,1.416971684E-1
1.179495199E2,-7.933747292E0,2.951084137E0,1.985593438E0
1.179545625E2,-7.536596298E0,2.095007896E0,3.710157394E0
1.179596039E2,-6.791952133E0,1.097453117E0,5.519891739E0
1.179646465E2,-5.696034431E0,3.882675171E-1,7.383764744E0
1.179696891E2,-4.604616165E0,-2.084655762E-1,8.858644485E0
1.179747317E2,-3.708614111E0,-8.563280106E-1,9.843061447E0
1.179797743E2,-3.012354851E0,-1.302144051E0,1.055248737E1
1.179848169E2,-2.273669958E0,-1.460347176E0,1.074188805E1
1.179898593E2,-1.492080331E0,-1.359910011E0,1.004249096E1
1.179949019E2,-8.399336338E-1,-1.122774124E0,8.735648155E0
1.179999445E2,-4.799202085E-1,-7.007503510E-1,7.255166054E0
1.180049871E2,-2.206380963E-1,-3.160219193E-1,5.598774910E0
1.180100297E2,5.283868313E-2,1.062278748E-1,3.792425156E0
1.180150723E2,3.597601652E-1,5.712823868E-1,2.153961658E0
1.180200920E2,6.937125921E-1,1.077075958E0,6.806223392E-1
1.180251346E2,1.052704573E0,1.585584641E0,-6.634994745E-1
1.180301772E2,1.542900920E0,2.187998772E0,-1.744692683E0
1.180352198E2,1.784399509E0,2.492009163E0,-2.526963234E0
1.180402624E2,1.780114889E0,2.600940704E0,-2.841844559E0
1.180453050E2,1.628509760E0,2.488648415E0,-2.876424313E0
1.180503613E2,1.463706732E0,2.193534851E0,-2.730641842E0
1.180554039E2,1.386013627E0,1.744283676E0,-2.132558346E0
1.180604465E2,1.290158033E0,1.210143089E0,-1.245639563E0
1.180654891E2,1.205149412E0,6.938533783E-1,-3.821612597E-1
1.180705317E2,1.332126617E0,1.879310608E-1,3.376816511E-1
1.180755743E2,1.451085091E0,-2.696542740E-1,9.659589529E-1
1.180806300E2,1.459503651E0,-6.648483276E-1,1.441804647E0
1.180856726E2,1.249442339E0,-1.158205986E0,1.788180947E0
1.180907152E2,1.033961177E0,-1.661216736E0,1.984494686E0
1.180957578E2,7.408639193E-1,-2.178646564E0,1.954476953E0
1.181008003E2,3.815134764E-1,-2.688900471E0,1.798972726E0
1.181058429E2,1.328334808E-1,-3.136902332E0,1.515475392E0
1.181108856E2,-5.094778538E-2,-3.556139469E0,1.091738820E0
1.181159282E2,-2.894586325E-1,-3.901059628E0,6.276181936E-1
1.181209708E2,-4.848093987E-1,-4.245780945E0,2.200162411E-2
1.181260134E2,-6.826863885E-1,-4.566270351E0,-5.005533695E-1
1.181310559E2,-7.056199312E-1,-4.740515709E0,-8.065698147E-1
1.181360985E2,-9.014382958E-1,-5.191924095E0,-1.234678388E0
1.181411374E2,-1.083477736E0,-5.513348103E0,-1.562574625E0
1.181461800E2,-1.098324895E0,-5.637906075E0,-1.915292501E0
1.181512226E2,-1.231192112E0,-5.790601730E0,-2.408284903E0
1.181562652E2,-1.293002605E0,-5.935488701E0,-2.711281300E0
1.181613078E2,-1.245389223E0,-6.012743950E0,-2.819949627E0
1.181663504E2,-1.092862248E0,-5.991417885E0,-2.861184120E0
1.181713915E2,-8.831322193E-1,-5.917068958E0,-2.950186014E0
1.181764341E2,-7.448894978E-1,-5.830447197E0,-3.001031160E0
1.181814766E2,-7.040748596E-1,-5.705264568E0,-2.946837187E0
1.181865192E2,-7.869718671E-1,-5.548690319E0,-2.778378487E0
1.181915618E2,-8.595651388E-1,-5.415771008E0,-2.543612242E0
1.181966044E2,-9.289970398E-1,-5.230002880E0,-2.273165464E0
1.182016473E2,-9.783230424E-1,-5.058534145E0,-1.937919974E0
1.182066899E2,-9.787442088E-1,-4.891875744E0,-1.592438459E0
1.182117325E2,-1.021303177E0,-4.706164837E0,-1.324784279E0
1.182167751E2,-1.058005452E0,-4.525401115E0,-1.067617774E0
1.182218177E2,-1.157957315E0,-4.397461891E0,-8.759180903E-1
1.182268603E2,-1.326327562E0,-4.149998188E0,-7.853071690E-1
1.182318975E2,-1.496723890E0,-3.945806980E0,-6.686666012E-1
1.182369401E2,-1.595054030E0,-3.751340866E0,-4.206985235E-1
1.182419827E2,-1.664766550E0,-3.485349178E0,-1.628957987E-1
1.182470253E2,-1.543600559E0,-3.217500687E0,1.680737734E-1
1.182520679E2,-1.301198363E0,-2.859543800E0,4.513108730E-1
1.182571105E2,-1.066878557E0,-2.536178589E0,5.607891083E-1
1.182621357E2,-8.838181496E-1,-2.180495262E0,4.829080105E-1
1.182671783E2,-7.209820747E-1,-1.775718212E0,2.988941669E-1
1.182722209E2,-5.113298893E-1,-1.278805733E0,-4.881048203E-2
1.182772635E2,-3.409504890E-1,-7.783641815E-1,-4.262492657E-1
1.182823061E2,-2.626979947E-1,-2.264308929E-1,-7.883517742E-1
1.182873487E2,-5.570495129E-2,3.962268829E-1,-1.073987365E0
1.182923993E2,3.092496395E-1,9.412965775E-1,-1.152508736E0
1.182974419E2,6.384807825E-1,1.475891113E0,-9.550738335E-1
1.183024845E2,6.093184948E-1,1.875697136E0,-7.218042612E-1
1.183075271E2,7.463798523E-1,2.592786789E0,-2.984319925E-1
1.183125697E2,7.096015215E-1,3.090787888E0,-2.495092154E-1
1.183176122E2,6.861202717E-1,3.685798645E0,-1.178038120E-1
1.183226038E2,5.010591745E-1,4.210261345E0,-8.768737316E-2
1.183276464E2,1.230785847E-1,4.640382767E0,-1.805263758E-1
1.183326889E2,-2.448064685E-1,5.062640190E0,-2.820748091E-1
1.183377315E2,-7.013285160E-1,5.422127724E0,-4.355781078E-1
1.183427741E2,-1.185014844E0,5.726188660E0,-5.595798492E-1
1.183478167E2,-1.567649126E0,5.857668877E0,-4.646180868E-1
1.183529283E2,-1.876405716E0,5.859743118E0,-2.409464121E-1
1.183579709E2,-1.932533383E0,5.751651764E0,1.143621206E-1
1.183630135E2,-1.863568187E0,5.597912788E0,6.336882114E-1
1.183680561E2,-1.538186669E0,5.319401741E0,1.162734389E0
1.183730987E2,-1.138391614E0,4.940008163E0,1.575949907E0
1.183781413E2,-8.005434275E-1,4.440639496E0,1.773861647E0
1.183831805E2,-3.137795329E-1,4.051198959E0,1.838233709E0
1.183882231E2,4.326288700E-1,3.683138847E0,1.658828735E0
1.183932657E2,1.195550442E0,3.422803879E0,1.265700340E0
1.183983083E2,2.067434788E0,3.409124374E0,7.454439402E-1
1.184033509E2,2.925643921E0,3.446011543E0,1.783406734E-1
1.184083935E2,3.745914936E0,3.725350380E0,-5.655051470E-1
1.184134368E2,4.197243214E0,4.199342728E0,-1.292133331E0
1.184184794E2,4.123381615E0,4.832017899E0,-2.014941931E0
1.184235219E2,3.416801453E0,5.065878868E0,-2.647532940E0
1.184285645E2,2.208906651E0,5.006588936E0,-2.603140116E0
1.184336071E2,6.830781698E-1,4.800266266E0,-2.262922525E0
1.184386497E2,-8.583327532E-1,4.444683075E0,-1.907378912E0
1.184436934E2,-2.072672129E0,3.937649727E0,-1.134839416E0
1.184487360E2,-2.867975473E0,3.169286728E0,2.215409279E-2
1.184537785E2,-3.156610489E0,2.209151268E0,1.533892155E0
1.184588212E2,-2.790776014E0,1.341898918E0,3.177333355E0
1.184638638E2,-2.177706480E0,3.085536957E-1,4.830930233E0
1.184689064E2,-1.130634308E0,-4.368486404E-1,6.496599197E0
1.184739400E2,-1.821780205E-2,-8.810586929E-1,7.654372215E0
1.184789826E2,9.919514656E-1,-1.056013107E0,8.254564285E0
1.184840252E2,1.876495957E0,-1.036391258E0,8.180891991E0
1.184890678E2,2.607072115E0,-7.815208435E-1,7.530432701E0
1.184941104E2,3.081317902E0,-3.559904099E-1,6.524291992E0
1.184991530E2,3.352444649E0,2.116661072E-1,5.287248611E0
1.185041784E2,3.449804783E0,7.804708481E-1,3.967910290E0
1.185092210E2,3.400402784E0,1.329161644E0,2.588283062E0
1.185142636E2,3.269446373E0,1.879622459E0,1.291975021E0
1.185193062E2,2.985518694E0,2.197705269E0,2.010029554E-1
1.185243488E2,2.359425306E0,2.346242905E0,-7.633271813E-1
1.185293914E2,1.599203587E0,2.330499649E0,-1.303346634E0
1.185344140E2,7.786802053E-1,2.160399437E0,-1.434415102E0
1.185394566E2,-9.131884575E-2,1.826724052E0,-1.293154836E0
1.185444992E2,-8.751945496E-1,1.430068016E0,-9.022622705E-1
1.185495418E2,-1.497336745E0,9.943294525E-1,-1.719044447E-1
1.185545844E2,-1.766838789E0,5.694875717E-1,8.352311850E-1
1.185596270E2,-1.789492130E0,1.814737320E-1,1.826883912E0
1.185646906E2,-1.653738141E0,-1.557674408E-1,2.697178841E0
1.185697332E2,-1.404913306E0,-4.523038864E-1,3.450767994E0
1.185747758E2,-1.140704632E0,-7.013654709E-1,3.950389385E0
1.185798184E2,-8.699935079E-1,-9.438695908E-1,4.191850662E0
1.185848610E2,-6.232329607E-1,-1.134515762E0,4.094251633E0
1.185899036E2,-5.290837884E-1,-1.369073868E0,3.700594902E0
1.185949334E2,-6.422654986E-1,-1.644987106E0,3.166029215E0
1.185999760E2,-7.638847828E-1,-1.830491543E0,2.480437756E0
1.186050187E2,-8.412405252E-1,-2.042763233E0,1.726812482E0
1.186100613E2,-1.109126091E0,-2.329449654E0,9.165332317E-1
1.186151038E2,-1.361503839E0,-2.599383354E0,2.067042589E-1
1.186201464E2,-1.476643801E0,-2.768732071E0,-4.342716932E-1
1.186252233E2,-1.694425344E0,-3.088664055E0,-1.150577545E0
1.186302659E2,-1.931324005E0,-3.443834782E0,-1.821575761E0
1.186353085E2,-2.048742533E0,-3.604443073E0,-2.239485502E0
1.186403511E2,-2.302899599E0,-3.867301941E0,-2.577434301E0
1.186453937E2,-2.473736048E0,-4.107720852E0,-2.948701143E0
1.186504363E2,-2.312293768E0,-4.218048096E0,-3.200476646E0
1.186555234E2,-2.367103100E0,-4.530853748E0,-3.151814222E0
1.186605661E2,-2.381728172E0,-4.672776222E0,-2.807319641E0
1.186656088E2,-2.173860312E0,-4.713532925E0,-2.633648396E0
1.186706514E2,-1.812973380E0,-4.717894554E0,-2.537154198E0
1.186756941E2,-1.540253520E0,-4.714725018E0,-2.259258032E0
1.186807368E2,-1.250127912E0,-4.613208771E0,-1.850033641E0
1.186857353E2,-9.331376553E-1,-4.573917866E0,-1.473723650E0
1.186907780E2,-6.702473164E-1,-4.580123901E0,-1.170735121E0
1.186958207E2,-4.397386909E-1,-4.548153877E0,-9.403532147E-1
1.187008633E2,-3.569483757E-1,-4.549844265E0,-7.771771550E-1
1.187059060E2,-3.167010546E-1,-4.561288357E0,-6.231232882E-1
1.187109487E2,-2.713373899E-1,-4.525062561E0,-4.970830679E-1
1.187159679E2,-2.523126602E-1,-4.481882095E0,-4.658486843E-1
1.187210105E2,-1.831506491E-1,-4.403010845E0,-5.054954290E-1
1.187260532E2,-1.192089319E-1,-4.283694744E0,-5.392370224E-1
1.187310959E2,-4.843282700E-2,-4.119184017E0,-5.433433056E-1
1.187361385E2,3.883016109E-2,-3.998027802E0,-5.850924253E-1
1.187411813E2,7.287955284E-2,-3.860292912E0,-5.784338713E-1
1.187462226E2,1.135528088E-1,-3.703656673E0,-5.494595766E-1
1.187512652E2,1.198326349E-1,-3.456439018E0,-5.502171516E-1
1.187563079E2,1.370867491E-1,-3.226377487E0,-6.908349991E-1
1.187613506E2,2.995851040E-1,-3.027829170E0,-8.157457113E-1
1.187663932E2,3.916167021E-1,-2.829628944E0,-8.412148952E-1
1.187714359E2,4.395095110E-1,-2.574241638E0,-8.205260038E-1
1.187764767E2,5.462549925E-1,-2.311982155E0,-9.619323611E-1
1.187815193E2,6.616468430E-1,-2.052427769E0,-1.028449059E0
1.187865620E2,8.479830027E-1,-1.781225204E0,-1.036983252E0
1.187916047E2,1.043162823E0,-1.505671501E0,-1.061360359E0
1.187966474E2,1.208753228E0,-1.240137100E0,-1.098998189E0
1.188016901E2,1.411689043E0,-9.487133026E-1,-1.171382427E0
1.188067317E2,1.560910821E0,-6.984367371E-1,-1.271113396E0
1.188117744E2,1.881547332E0,-3.146638870E-1,-1.206552505E0
1.188168171E2,2.093430042E0,1.163396835E-1,-1.231626391E0
1.188218597E2,2.282602310E0,6.280965805E-1,-1.449338198E0
1.188269024E2,2.441921234E0,1.265951157E0,-1.646430373E0
1.188319451E2,2.696115494E0,2.058435440E0,-1.777542949E0
1.188370009E2,2.999949932E0,2.959910393E0,-2.029702187E0
1.188420435E2,3.401808262E0,3.869760513E0,-2.278881788E0
1.188470863E2,3.851990461E0,4.673083305E0,-2.494277000E0
1.188521289E2,4.175917625E0,5.319793701E0,-2.568540096E0
1.188571716E2,4.428960323E0,5.786038399E0,-2.551597118E0
1.188622143E2,4.584521294E0,6.024184227E0,-2.397720575E0
1.188672645E2,4.688254833E0,6.082236290E0,-2.015488148E0
1.188723072E2,4.835973740E0,6.024832726E0,-1.607517600E0
1.188773499E2,4.912556648E0,5.818469048E0,-1.153503895E0
1.188823926E2,5.155592918E0,5.565870285E0,-5.347589254E-1
1.188874352E2,5.304625511E0,5.295564651E0,-6.378340721E-2
1.188924779E2,5.379339218E0,5.040970802E0,1.189706326E-1
1.188975094E2,5.349559307E0,4.852335930E0,2.262274027E-1
1.189025521E2,5.062755585E0,4.794243813E0,1.093429327E-1
1.189075948E2,4.615522861E0,4.773421288E0,-2.184208632E-1
1.189126375E2,4.030057907E0,4.859469414E0,-5.696075559E-1
1.189176801E2,3.194496870E0,5.093266487E0,-1.090275168E0
1.189227228E2,2.233440876E0,5.453547478E0,-1.735491037E0
1.189277807E2,1.398243785E0,5.739572525E0,-2.324098587E0
1.189328234E2,5.949412584E-1,5.947079659E0,-2.835591316E0
1.189378661E2,-4.334813356E-1,5.985577583E0,-3.217157364E0
1.189429088E2,-1.856252193E0,5.740839958E0,-3.333987236E0
1.189479514E2,-3.448302269E0,5.204014778E0,-3.066936970E0
1.189529941E2,-4.895961761E0,4.564667702E0,-2.291079521E0
1.189580325E2,-5.808625221E0,3.837210655E0,-1.076338887E0
1.189630752E2,-6.036616325E0,3.007119179E0,5.031113625E-1
1.189681179E2,-5.642399788E0,2.246307373E0,2.273197651E0
1.189731605E2,-4.858240128E0,1.458539963E0,3.913746119E0
1.189782032E2,-3.915378571E0,6.455764771E-1,5.502853394E0
1.189832459E2,-3.023306847E0,8.431816101E-2,6.979491234E0
1.189882629E2,-2.334388494E0,-4.725093842E-1,8.198277473E0
1.189933055E2,-1.747258186E0,-9.798460007E-1,8.991486549E0
1.189983482E2,-1.417005062E0,-1.294373512E0,9.219140053E0
1.190033909E2,-1.407950521E0,-1.423393250E0,8.964843750E0
1.190084335E2,-1.600192070E0,-1.354825974E0,8.042776108E0
1.190134763E2,-1.989301443E0,-1.105123520E0,6.529562950E0
1.190185177E2,-2.468216658E0,-8.367004395E-1,4.872953892E0
1.190235603E2,-2.893804550E0,-4.989299774E-1,3.340985298E0
1.190286030E2,-3.070098400E0,-6.767368317E-2,1.938401818E0
1.190336457E2,-3.061945438E0,3.328247070E-1,6.481442451E-1
1.190386883E2,-2.895767450E0,7.410488129E-1,-4.288745522E-1
1.190437310E2,-2.552323818E0,1.037404060E0,-1.102514863E0
1.190487748E2,-2.024077892E0,1.339220047E0,-1.402475834E0
1.190538175E2,-1.470933914E0,1.481306076E0,-1.498982191E0
1.190588602E2,-9.089571834E-1,1.600075722E0,-1.355741978E0
1.190639028E2,-3.877411485E-1,1.621172905E0,-1.014768839E0
1.190689455E2,-1.013112068E-2,1.408211708E0,-6.951369047E-1
1.190739882E2,2.506256104E-1,1.085813522E0,-2.646229267E-1
1.190790579E2,3.729552031E-1,6.780242920E-1,2.436053753E-1
1.190841005E2,4.669587612E-1,2.876977921E-1,7.063714266E-1
1.190891432E2,5.661988258E-1,-9.010410309E-2,1.127244353E0
1.190941859E2,6.251461506E-1,-4.818372726E-1,1.394895673E0
1.190992285E2,5.668486357E-1,-8.612041473E-1,1.495797515E0
1.191042713E2,4.823795557E-1,-1.235508919E0,1.519439578E0
1.191093085E2,4.625444412E-1,-1.616776466E0,1.401762724E0
1.191143512E2,4.853225946E-1,-1.969118595E0,1.104949832E0
1.191193939E2,4.573342800E-1,-2.330856800E0,7.846934795E-1
1.191244366E2,3.424464464E-1,-2.654049873E0,5.147774220E-1
1.191294792E2,2.508511543E-1,-2.988887310E0,2.464941740E-1
1.191345219E2,1.848112345E-1,-3.323308468E0,-5.657863617E-2
1.191395633E2,8.909428120E-2,-3.611831188E0,-3.729180098E-1
1.191446059E2,4.330635071E-3,-3.806647301E0,-6.690520644E-1
1.191496487E2,-1.670134068E-2,-4.089709759E0,-9.020440578E-1
1.191546913E2,-1.873521209E-1,-4.410573959E0,-1.160844564E0
1.191597340E2,-3.398099542E-1,-4.563407898E0,-1.462476254E0
1.191647767E2,-3.853648901E-1,-4.742197037E0,-1.651631594E0
1.191698174E2,-3.047345281E-1,-4.910990715E0,-1.707315445E0
1.191748599E2,-2.173182964E-1,-5.038685322E0,-1.653996110E0
1.191799025E2,-2.088089585E-1,-5.115807056E0,-1.632980347E0
1.191849450E2,-2.454849482E-1,-5.214236736E0,-1.603361845E0
1.191899876E2,-2.072625756E-1,-5.204812527E0,-1.572210670E0
1.191950302E2,-2.135887742E-1,-5.159484386E0,-1.532317400E0
1.192000752E2,-3.887913823E-1,-5.109444141E0,-1.581524849E0
1.192051177E2,-5.795230269E-1,-5.054671764E0,-1.660070300E0
1.192101603E2,-7.786864042E-1,-5.009501934E0,-1.617295027E0
1.192152029E2,-1.058096766E0,-5.002593040E0,-1.568388820E0
